grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat
7,1820,0,1962-01-01,0,98003,47.3366
7,1530,600,1941-01-01,0,98116,47.573
7,2060,0,1975-01-01,0,98034,47.7258
7,1080,340,1981-01-01,0,98031,47.4025
7,1510,0,1985-01-01,0,98045,47.476
8,1960,200,1903-01-01,2013,98122,47.6045
11,3180,0,1978-01-01,0,98074,47.6366
8,2110,0,1985-01-01,0,98038,47.3725
8,1330,730,1931-01-01,0,98144,47.5897
7,1010,820,1981-01-01,0,98053,47.6277
7,1820,0,1966-01-01,0,98022,47.1803
8,1610,0,2006-01-01,0,98055,47.4489
7,1780,0,2006-01-01,0,98038,47.3665
7,1840,0,1996-01-01,0,98178,47.4964
7,990,470,1997-01-01,0,98168,47.492
8,1400,0,2007-01-01,0,98126,47.5496
9,3370,0,2004-01-01,0,98045,47.5008
9,3590,0,1997-01-01,0,98023,47.2846
9,3200,0,1962-01-01,0,98040,47.5494
8,1670,0,2004-01-01,0,98053,47.7123
9,2420,0,1984-01-01,0,98092,47.3131
7,1430,0,1994-01-01,0,98010,47.3122
7,1440,0,1980-01-01,0,98052,47.6947
7,1450,0,1985-01-01,0,98029,47.5665
8,2100,1450,1966-01-01,0,98188,47.425
8,1110,160,2000-01-01,0,98103,47.6634
7,940,0,1949-01-01,0,98177,47.7047
7,1300,370,1990-01-01,0,98042,47.3666
8,2400,700,1996-01-01,0,98028,47.7466
7,1100,0,1997-01-01,0,98103,47.6972
8,1230,640,1925-01-01,0,98199,47.6372
8,1930,0,1990-01-01,0,98029,47.5694
9,2540,0,2005-01-01,0,98074,47.6214
7,1280,0,1988-01-01,0,98031,47.3961
7,1280,540,1967-01-01,0,98125,47.7162
7,1490,0,1981-01-01,0,98052,47.6844
8,1880,0,1988-01-01,0,98029,47.5737
7,1250,0,1971-01-01,0,98045,47.4474
8,1440,0,1983-01-01,0,98092,47.3128
7,1920,0,1989-01-01,0,98031,47.4022
7,1330,730,1976-01-01,0,98116,47.5671
7,1210,0,1958-01-01,0,98002,47.2876
7,940,820,1927-01-01,0,98117,47.682
6,990,0,1947-01-01,0,98133,47.7125
6,820,140,1944-01-01,0,98178,47.496
9,1660,0,2014-01-01,0,98144,47.5876
8,1330,570,1941-01-01,0,98115,47.6821
7,990,280,1970-01-01,0,98199,47.6581
9,3250,0,1983-01-01,0,98042,47.3496
6,960,0,1982-01-01,0,98022,47.1951
7,960,370,1914-01-01,1945,98199,47.6539
7,1600,480,1968-01-01,0,98056,47.5375
8,2130,560,1957-01-01,0,98028,47.7605
7,770,120,1910-01-01,0,98105,47.6663
7,1070,0,1977-01-01,0,98052,47.6978
6,1200,0,1953-01-01,0,98002,47.3221
7,1360,0,1949-01-01,0,98188,47.4488
8,2050,0,1993-01-01,0,98003,47.2681
9,2000,1000,1924-01-01,0,98116,47.5821
7,800,500,1963-01-01,0,98136,47.5395
7,1340,910,1982-01-01,0,98001,47.336
8,1980,1760,1978-01-01,0,98028,47.7679
9,1530,130,2015-01-01,0,98116,47.5818
7,2360,0,2003-01-01,0,98065,47.5317
7,1150,610,1987-01-01,0,98038,47.3647
7,1680,0,1916-01-01,0,98136,47.5338
7,870,450,1918-01-01,0,98105,47.6681
6,870,0,1939-01-01,0,98198,47.4152
6,1260,0,1925-01-01,0,98146,47.5044
6,1000,0,1944-01-01,0,98166,47.4793
8,1550,470,1976-01-01,0,98077,47.7627
7,1120,800,1952-01-01,0,98118,47.5193
7,1380,770,1911-01-01,0,98126,47.555
7,1470,0,1999-01-01,0,98065,47.526
10,3180,0,1991-01-01,0,98052,47.655
8,2330,1600,1957-01-01,0,98034,47.7022
6,990,0,1943-01-01,0,98105,47.6718
8,1970,800,2001-01-01,0,98052,47.6327
7,1250,0,1953-01-01,0,98004,47.6245
7,1140,0,1986-01-01,0,98045,47.4761
7,1550,700,1967-01-01,0,98027,47.5221
7,1640,0,1969-01-01,0,98155,47.7522
7,1255,0,2004-01-01,0,98125,47.7145
7,1290,0,1976-01-01,0,98072,47.7404
7,1300,0,1986-01-01,0,98059,47.4834
8,1220,0,2007-01-01,0,98133,47.7049
8,2630,0,2002-01-01,0,98117,47.6915
8,1950,0,1959-01-01,0,98003,47.336
9,2360,800,1965-01-01,0,98105,47.6597
7,860,690,1949-01-01,0,98115,47.6759
7,850,850,1940-01-01,0,98115,47.6988
8,1630,880,1978-01-01,0,98006,47.5427
8,1800,0,1921-01-01,0,98102,47.6462
8,1200,600,1968-01-01,0,98058,47.4406
7,1350,520,1975-01-01,0,98034,47.705
7,1010,0,1925-01-01,0,98045,47.4965
6,1120,0,1924-01-01,0,98178,47.5024
8,1200,890,1969-01-01,0,98136,47.5304
11,4370,0,2001-01-01,0,98065,47.544
7,970,470,1981-01-01,0,98023,47.291
8,2580,0,1984-01-01,0,98053,47.6932
10,3190,0,2006-01-01,0,98038,47.3558
7,1750,630,1995-01-01,0,98106,47.5536
7,1420,0,1930-01-01,0,98115,47.6942
9,2990,0,2014-01-01,0,98006,47.5462
8,2680,0,1990-01-01,0,98023,47.2918
7,2730,0,2006-01-01,0,98065,47.5441
6,1220,0,1946-01-01,0,98115,47.6982
7,1500,0,1967-01-01,0,98072,47.7415
8,1430,400,1958-01-01,0,98055,47.4862
10,4570,0,1965-01-01,0,98040,47.5553
8,2470,0,1983-01-01,0,98058,47.4406
6,670,130,1927-01-01,0,98115,47.6997
9,2900,0,1992-01-01,0,98053,47.6726
7,1410,0,1985-01-01,0,98030,47.3702
8,1610,1220,1979-01-01,0,98075,47.5896
7,1100,580,1977-01-01,0,98198,47.3923
7,920,840,1979-01-01,0,98042,47.3664
8,2240,0,1976-01-01,0,98004,47.5894
5,1380,0,1905-01-01,0,98106,47.5708
6,820,0,1953-01-01,0,98118,47.5156
6,1730,450,1950-01-01,0,98005,47.589
7,1100,300,1900-01-01,0,98119,47.6385
5,880,0,1928-01-01,0,98188,47.4672
6,1060,0,1946-01-01,0,98198,47.3444
7,1530,0,1984-01-01,0,98034,47.731
8,1460,1020,1958-01-01,0,98155,47.7646
6,1490,0,1967-01-01,0,98059,47.5015
9,3260,400,1989-01-01,0,98022,47.2413
8,2340,0,1993-01-01,0,98031,47.4206
7,1450,0,1981-01-01,0,98001,47.3575
9,2210,0,1990-01-01,0,98074,47.6285
7,1130,0,1969-01-01,0,98003,47.3437
7,1100,450,1961-01-01,0,98011,47.7573
7,1010,700,1968-01-01,0,98032,47.3745
7,1010,0,1954-01-01,0,98155,47.7359
7,2660,0,1937-01-01,1990,98125,47.7142
7,2660,0,1937-01-01,1990,98125,47.7142
7,1300,0,1994-01-01,0,98010,47.3131
7,1670,0,2002-01-01,0,98038,47.3668
7,960,0,1911-01-01,0,98103,47.6893
12,4670,0,1988-01-01,0,98005,47.635
8,1770,370,2007-01-01,0,98052,47.6664
8,1550,970,2004-01-01,0,98178,47.4938
7,1130,520,1978-01-01,0,98058,47.4525
8,1440,0,1978-01-01,0,98198,47.3825
7,1050,0,1950-01-01,0,98126,47.5326
7,1130,340,1983-01-01,0,98059,47.4818
11,4230,0,1989-01-01,0,98077,47.7287
8,1370,600,1976-01-01,0,98055,47.4908
7,1540,0,1992-01-01,0,98045,47.4429
8,2090,0,2012-01-01,0,98019,47.7336
8,2110,270,1934-01-01,0,98155,47.7591
9,2156,0,2012-01-01,0,98030,47.3591
8,2070,0,1986-01-01,0,98058,47.4388
8,1270,640,1951-01-01,0,98117,47.7004
8,1260,660,1977-01-01,0,98006,47.5633
9,2290,1110,1937-01-01,0,98105,47.6585
7,1400,0,1974-01-01,0,98001,47.3415
8,2210,0,1997-01-01,0,98030,47.3818
6,1020,150,1929-01-01,0,98117,47.695
9,2100,0,1995-01-01,0,98077,47.7479
7,1160,0,1967-01-01,0,98077,47.7422
6,900,600,1925-01-01,0,98117,47.6921
8,2940,0,2000-01-01,0,98011,47.7533
7,1300,710,1963-01-01,0,98116,47.5793
7,2170,0,2003-01-01,0,98028,47.7767
7,1250,180,1940-01-01,0,98117,47.6988
7,1070,440,1970-01-01,0,98034,47.7121
6,800,350,1952-01-01,0,98155,47.7447
8,1140,1010,1960-01-01,0,98116,47.5671
7,1230,140,1944-01-01,0,98108,47.5646
8,2380,0,2010-01-01,0,98053,47.717
7,770,600,1911-01-01,1988,98112,47.6374
7,1070,530,1979-01-01,0,98023,47.3272
9,2030,1720,1981-01-01,0,98006,47.5511
10,2910,1040,1991-01-01,0,98116,47.5912
9,2400,0,1964-01-01,0,98005,47.5987
8,2830,0,1918-01-01,0,98118,47.5132
8,2440,0,1996-01-01,0,98053,47.6333
8,1050,140,2008-01-01,0,98116,47.5818
7,1400,0,1997-01-01,0,98019,47.7576
7,2730,0,2005-01-01,0,98038,47.3608
7,1610,780,1983-01-01,0,98056,47.4987
8,2060,0,1984-01-01,0,98074,47.6216
8,1290,1200,1961-01-01,0,98004,47.6051
7,1100,0,1984-01-01,0,98042,47.363
8,1470,960,1965-01-01,0,98115,47.6777
10,2360,810,1995-01-01,0,98023,47.3384
8,2640,0,1987-01-01,0,98058,47.4598
7,1130,0,1961-01-01,0,98056,47.5089
7,1940,0,1957-01-01,0,98177,47.7751
7,1100,0,1912-01-01,2005,98117,47.6797
7,1200,0,1955-01-01,0,98006,47.5771
8,1000,1000,1963-01-01,0,98008,47.6188
8,1730,160,2002-01-01,0,98168,47.4802
7,1060,850,1910-01-01,0,98122,47.6101
9,2710,0,1998-01-01,0,98092,47.3314
10,3100,1760,1905-01-01,0,98112,47.6196
7,1250,0,1967-01-01,0,98059,47.475
6,970,620,1938-01-01,0,98034,47.7146
8,1050,190,2009-01-01,0,98133,47.7073
7,2000,0,1911-01-01,0,98103,47.6583
8,3610,0,1966-01-01,0,98008,47.6261
8,1930,0,1966-01-01,0,98023,47.3109
7,1280,0,1964-01-01,0,98117,47.6949
7,2090,0,1984-01-01,0,98027,47.4691
7,1140,800,1969-01-01,0,98003,47.3289
7,1800,0,1990-01-01,0,98106,47.5293
7,1400,330,1980-01-01,0,98052,47.6792
9,2810,0,1982-01-01,0,98074,47.6337
11,2260,1290,1999-01-01,0,98006,47.5506
6,1330,0,1952-01-01,0,98168,47.492
6,750,0,1950-01-01,0,98168,47.4781
7,1090,670,1947-01-01,0,98133,47.7041
9,3200,0,1993-01-01,0,98053,47.6304
8,1740,0,1958-01-01,0,98033,47.6815
8,2100,0,1999-01-01,0,98065,47.5341
12,4270,0,1993-01-01,0,98077,47.7354
7,1340,0,1913-01-01,0,98103,47.6518
9,1680,1510,1967-01-01,0,98006,47.5619
8,1630,0,1987-01-01,0,98034,47.7148
9,2990,0,2007-01-01,0,98011,47.746
6,1550,0,1954-01-01,0,98126,47.5222
8,1690,0,1989-01-01,0,98029,47.5756
8,1960,0,1989-01-01,0,98042,47.3405
8,1360,1030,1977-01-01,0,98006,47.5433
7,2600,0,2004-01-01,0,98053,47.6799
8,1950,0,1999-01-01,0,98042,47.39
7,1250,0,1964-01-01,0,98008,47.6329
8,840,340,2008-01-01,0,98122,47.6124
7,1680,0,2004-01-01,0,98056,47.4802
9,2220,0,1989-01-01,0,98075,47.5839
11,3090,1800,1999-01-01,0,98040,47.5602
8,2660,0,2014-01-01,0,98010,47.3077
7,1150,0,1988-01-01,0,98029,47.5707
6,1130,0,1941-01-01,0,98030,47.3839
9,2760,0,2005-01-01,0,98059,47.539
7,1430,0,1992-01-01,0,98022,47.2118
5,1490,0,1932-01-01,0,98092,47.2597
8,2030,0,2004-01-01,0,98031,47.393
9,1890,1120,1931-01-01,0,98199,47.6347
7,1130,680,1954-01-01,0,98133,47.7493
7,1130,680,1954-01-01,0,98133,47.7493
6,970,0,1968-01-01,0,98118,47.5282
7,1510,500,1926-01-01,0,98103,47.682
6,1300,0,1947-01-01,0,98168,47.4778
7,1260,0,1959-01-01,0,98008,47.6357
8,2610,0,1983-01-01,0,98075,47.5771
8,1110,800,1941-01-01,0,98115,47.6898
8,1780,0,1987-01-01,0,98058,47.4622
8,1900,0,1975-01-01,0,98023,47.3102
7,1340,1110,1957-01-01,0,98008,47.6061
5,1380,0,1939-01-01,1957,98001,47.294
7,1230,690,1977-01-01,0,98023,47.3272
8,1350,0,2004-01-01,0,98053,47.7176
8,1350,0,2004-01-01,0,98053,47.7176
8,1290,1220,1962-01-01,0,98032,47.3748
8,2470,0,2002-01-01,0,98092,47.3337
7,960,700,1956-01-01,0,98168,47.5033
7,940,400,1987-01-01,0,98133,47.7321
7,1620,0,1911-01-01,1977,98006,47.5719
8,2300,0,1977-01-01,0,98022,47.2477
8,2000,0,2008-01-01,0,98177,47.7027
8,1640,0,1972-01-01,0,98059,47.4723
7,1530,0,1912-01-01,0,98105,47.6645
9,2190,1810,1987-01-01,0,98011,47.7738
7,1080,530,1977-01-01,0,98052,47.6618
7,1450,620,1969-01-01,0,98023,47.3085
8,1900,0,1994-01-01,0,98029,47.5691
7,1050,0,1960-01-01,1981,98038,47.3841
8,1180,340,2006-01-01,0,98136,47.5446
7,1750,640,1949-01-01,0,98028,47.7557
8,2400,0,1998-01-01,0,98092,47.2635
7,1790,0,2005-01-01,0,98059,47.4829
7,1720,0,1993-01-01,0,98038,47.3898
8,1800,1180,1979-01-01,0,98056,47.5152
8,1520,0,1988-01-01,0,98027,47.5081
7,1150,0,1977-01-01,0,98042,47.3729
5,380,0,1963-01-01,0,98168,47.481
7,910,0,1951-01-01,0,98115,47.6742
8,1230,420,1976-01-01,0,98033,47.6963
10,2480,0,2010-01-01,0,98144,47.5951
8,2050,0,1990-01-01,0,98092,47.2658
7,1420,0,1989-01-01,0,98038,47.3576
7,3460,0,2001-01-01,0,98056,47.4802
8,1500,0,1996-01-01,0,98029,47.5682
7,1320,0,1908-01-01,0,98118,47.5517
8,1220,960,1977-01-01,0,98092,47.3122
7,1230,600,1919-01-01,0,98144,47.5962
7,1220,400,1962-01-01,0,98007,47.6071
8,1460,1460,1975-01-01,0,98033,47.6652
10,3300,0,1984-01-01,0,98074,47.6323
10,3060,0,1983-01-01,0,98006,47.5611
7,3064,0,1990-01-01,0,98102,47.6362
7,1530,0,1959-01-01,0,98031,47.404
7,1410,500,1978-01-01,0,98011,47.7356
7,1020,0,1954-01-01,0,98198,47.3586
6,1150,0,1932-01-01,0,98168,47.494
7,870,390,1941-01-01,0,98115,47.7004
6,920,1000,1914-01-01,0,98136,47.5507
8,1800,0,1969-01-01,0,98092,47.2959
7,1360,680,1924-01-01,0,98105,47.6675
8,1430,770,1908-01-01,0,98119,47.6402
7,2160,1040,1952-01-01,0,98004,47.6209
7,1780,620,1928-01-01,0,98122,47.6094
7,1140,0,2005-01-01,0,98103,47.6608
7,1330,0,1976-01-01,0,98011,47.7364
8,1940,0,1994-01-01,0,98072,47.7438
9,3000,0,1995-01-01,0,98053,47.6724
8,1820,0,1923-01-01,2014,98102,47.6476
8,2910,0,2002-01-01,0,98042,47.3782
6,1090,0,1954-01-01,0,98106,47.5185
7,1020,210,2003-01-01,0,98106,47.526
7,1710,0,1962-01-01,0,98007,47.5922
9,1780,1380,1971-01-01,0,98040,47.5368
9,2680,0,1993-01-01,0,98077,47.7637
8,1840,350,1977-01-01,0,98033,47.6916
7,1260,0,1988-01-01,0,98042,47.3592
9,2340,630,1997-01-01,0,98040,47.5627
10,2570,0,1993-01-01,0,98077,47.7418
9,2560,1250,2013-01-01,0,98056,47.5134
8,950,60,2007-01-01,0,98126,47.5492
7,1080,400,1979-01-01,0,98058,47.4614
7,1250,0,1942-01-01,0,98115,47.69
7,1654,0,1995-01-01,0,98038,47.3627
7,1410,0,1960-01-01,0,98031,47.3969
7,1500,660,1950-01-01,0,98144,47.5728
6,700,700,1917-01-01,0,98136,47.5499
7,1420,0,1966-01-01,0,98002,47.3113
8,1600,900,1975-01-01,0,98052,47.639
7,1410,0,1985-01-01,0,98001,47.3315
7,1050,1050,1955-01-01,0,98106,47.5353
8,1750,0,1994-01-01,0,98055,47.4315
7,1130,940,1946-01-01,0,98115,47.6733
8,1260,310,2007-01-01,0,98107,47.6655
8,1920,0,1999-01-01,0,98031,47.4095
6,1000,0,1943-01-01,0,98106,47.527
7,2120,0,1962-01-01,0,98058,47.4599
7,1440,0,1965-01-01,0,98198,47.3702
7,1660,0,1990-01-01,0,98014,47.6903
7,1340,0,1958-01-01,0,98188,47.4405
9,1450,930,1972-01-01,0,98040,47.5371
7,1000,560,1926-01-01,0,98126,47.5666
7,1390,1390,1967-01-01,0,98033,47.6597
7,1220,640,1983-01-01,0,98031,47.4046
8,1750,640,1920-01-01,1995,98118,47.5383
8,1080,290,2009-01-01,0,98133,47.7052
7,1420,1150,1988-01-01,0,98058,47.4417
7,1320,0,2005-01-01,0,98118,47.5355
7,1500,1020,1981-01-01,0,98034,47.7096
6,1250,0,1972-01-01,0,98010,47.3414
7,1290,270,1985-01-01,0,98092,47.3023
7,1720,610,1925-01-01,0,98117,47.6804
9,1830,1830,1947-01-01,0,98117,47.6972
8,2790,0,2004-01-01,0,98038,47.3556
6,1060,0,1951-01-01,0,98155,47.7463
7,1310,710,1994-01-01,0,98042,47.3545
7,1580,0,1979-01-01,0,98024,47.5583
6,2020,0,1900-01-01,0,98107,47.6653
6,970,0,1908-01-01,0,98118,47.5513
7,1490,0,1915-01-01,0,98136,47.5446
9,3350,1040,2005-01-01,0,98125,47.7174
9,1840,910,1910-01-01,0,98112,47.6364
7,2150,0,1950-01-01,0,98166,47.4522
7,1230,580,1977-01-01,0,98023,47.3275
9,2230,0,1990-01-01,0,98004,47.6271
7,2430,0,1977-01-01,0,98045,47.4895
10,3680,0,1994-01-01,0,98006,47.5484
6,1410,0,1929-01-01,0,98118,47.5453
8,1330,0,1958-01-01,2002,98125,47.7012
7,1150,340,1963-01-01,0,98033,47.663
8,2020,0,2000-01-01,0,98103,47.6617
10,3130,0,1996-01-01,0,98075,47.5878
7,2670,0,1916-01-01,1978,98126,47.5784
7,1980,0,1920-01-01,0,98103,47.6606
7,2100,0,1963-01-01,0,98042,47.3622
6,1350,0,1944-01-01,0,98177,47.7612
7,1190,950,1959-01-01,0,98118,47.5491
8,2208,0,1917-01-01,0,98116,47.5711
7,1010,0,1982-01-01,0,98074,47.6273
7,970,0,1910-01-01,0,98102,47.6233
6,1520,0,1920-01-01,0,98022,47.2105
9,2740,0,1993-01-01,0,98077,47.7649
7,1300,270,1953-01-01,0,98146,47.4999
7,1320,0,1966-01-01,0,98001,47.3461
8,1440,1110,1986-01-01,0,98074,47.6471
7,1250,310,1983-01-01,0,98034,47.7283
8,2360,0,1974-01-01,0,98033,47.6495
7,1210,120,1909-01-01,0,98116,47.5724
7,1070,0,1950-01-01,0,98198,47.4061
6,810,700,1961-01-01,0,98125,47.7289
8,1710,0,1999-01-01,0,98029,47.546
10,2790,0,1996-01-01,0,98027,47.5515
9,2620,0,2001-01-01,0,98074,47.6301
8,1670,1300,1969-01-01,0,98031,47.3908
7,1050,0,1975-01-01,0,98023,47.3011
7,1280,0,1956-01-01,0,98003,47.3298
7,1030,0,1963-01-01,0,98056,47.5364
8,1390,510,1977-01-01,0,98055,47.4545
9,1740,1330,1968-01-01,0,98006,47.5702
8,1760,0,2010-01-01,0,98065,47.5175
7,930,0,1952-01-01,0,98117,47.6971
6,880,0,1942-01-01,0,98177,47.7145
7,1310,50,2003-01-01,0,98115,47.6774
7,1560,570,1992-01-01,0,98022,47.1949
6,1120,360,1940-01-01,0,98168,47.5048
7,1500,0,1951-01-01,0,98126,47.5303
8,1670,0,1987-01-01,0,98029,47.5688
8,2060,0,1960-01-01,0,98005,47.5867
8,1660,500,1952-01-01,0,98115,47.6948
8,1190,1590,1955-01-01,0,98125,47.7293
7,1490,0,1988-01-01,0,98003,47.3211
6,740,0,1953-01-01,0,98146,47.5077
7,1860,0,1991-01-01,0,98038,47.3492
5,1590,0,1920-01-01,0,98001,47.2786
7,850,0,1922-01-01,0,98105,47.6707
8,1030,0,1981-01-01,0,98038,47.3738
8,1850,0,1988-01-01,0,98001,47.3225
8,1830,0,1908-01-01,0,98105,47.6593
7,1560,0,1967-01-01,0,98058,47.4312
7,1230,500,1977-01-01,0,98023,47.327
8,1930,0,2005-01-01,0,98125,47.7191
7,1422,0,2012-01-01,0,98092,47.3204
7,1380,0,1917-01-01,0,98117,47.6807
8,2430,0,2001-01-01,0,98065,47.5346
9,2610,0,1987-01-01,0,98023,47.3017
8,2000,0,1996-01-01,0,98024,47.5599
6,490,430,1949-01-01,0,98103,47.7008
7,1050,700,1926-01-01,0,98117,47.6802
7,1180,840,1981-01-01,0,98072,47.7571
9,2460,0,1957-01-01,0,98007,47.6042
8,1780,0,1964-01-01,0,98008,47.627
7,1080,0,1922-01-01,0,98122,47.6078
7,1250,0,1980-01-01,0,98178,47.5064
7,1870,0,1977-01-01,0,98052,47.6937
8,1230,470,1977-01-01,0,98125,47.7221
6,1480,0,1942-01-01,0,98168,47.4809
8,1930,0,2000-01-01,0,98030,47.3572
10,3130,0,1993-01-01,0,98077,47.7083
7,1370,0,1992-01-01,0,98038,47.3484
7,960,0,1962-01-01,0,98052,47.6737
7,1260,0,1969-01-01,0,98034,47.7263
7,1480,0,1960-01-01,0,98126,47.5144
7,1930,0,1992-01-01,0,98031,47.4065
6,870,0,1906-01-01,0,98144,47.5849
7,1300,0,1953-01-01,0,98133,47.7612
7,1490,0,1990-01-01,0,98030,47.3682
8,1030,350,1947-01-01,0,98199,47.6382
7,1190,0,1945-01-01,0,98117,47.6908
10,2870,1380,2008-01-01,0,98144,47.5747
8,1920,0,2003-01-01,0,98053,47.7107
6,2080,0,1950-01-01,0,98001,47.267
9,2690,530,1981-01-01,0,98006,47.5468
10,2060,1620,1967-01-01,0,98199,47.6327
7,1270,800,1962-01-01,0,98146,47.4997
7,1480,0,1995-01-01,0,98103,47.6969
8,2000,0,2003-01-01,0,98038,47.3559
8,1560,0,1999-01-01,0,98075,47.5985
7,1390,210,1949-01-01,0,98002,47.3098
7,1140,800,1976-01-01,0,98052,47.683
7,770,770,1920-01-01,0,98117,47.6769
6,820,0,1950-01-01,0,98055,47.452
7,1230,550,1977-01-01,0,98033,47.701
7,1560,0,1981-01-01,0,98053,47.6493
8,1270,940,1977-01-01,0,98011,47.7725
7,2040,0,1968-01-01,0,98027,47.4985
8,1920,0,1972-01-01,2000,98006,47.5498
9,1230,700,1936-01-01,0,98105,47.6582
6,890,810,1944-01-01,0,98199,47.6542
8,2450,1000,1994-01-01,0,98136,47.5437
10,3440,0,1983-01-01,0,98033,47.6476
10,2380,0,1992-01-01,0,98075,47.5833
7,1460,940,1929-01-01,0,98117,47.6763
11,5670,0,2008-01-01,0,98010,47.323
7,1140,0,1963-01-01,0,98034,47.7168
7,1270,400,1952-01-01,0,98199,47.6416
8,1280,630,1960-01-01,0,98125,47.7259
8,1560,0,1974-01-01,0,98056,47.5197
7,1500,0,1963-01-01,0,98042,47.3643
9,4475,0,2014-01-01,0,98053,47.6849
9,1640,1200,1961-01-01,0,98136,47.5271
7,1020,0,1969-01-01,0,98027,47.5254
7,1410,0,1953-01-01,0,98133,47.7635
8,1520,0,1912-01-01,0,98109,47.6347
4,730,0,1926-01-01,0,98055,47.467
7,990,200,1954-01-01,0,98108,47.5658
7,1410,0,1988-01-01,0,98198,47.3983
7,1240,0,1962-01-01,0,98075,47.597
8,1300,1200,1966-01-01,0,98006,47.5415
7,1050,0,1954-01-01,0,98125,47.7071
9,1480,1200,1962-01-01,0,98006,47.5634
9,1340,1040,1964-01-01,0,98136,47.5262
7,860,200,1906-01-01,0,98112,47.6231
8,1310,990,1939-01-01,0,98168,47.477
7,1090,920,1951-01-01,0,98178,47.5042
7,730,360,1942-01-01,0,98126,47.5258
7,1510,810,1956-01-01,0,98199,47.6397
6,1040,0,1951-01-01,0,98133,47.7565
7,1810,0,1962-01-01,0,98198,47.3668
6,1150,0,1908-01-01,0,98178,47.502
9,2360,0,1990-01-01,0,98003,47.3356
8,1420,550,1929-01-01,0,98122,47.6163
8,2690,0,1954-01-01,1999,98166,47.4458
7,1040,1040,1962-01-01,0,98144,47.572
7,1040,1040,1962-01-01,0,98144,47.572
7,1370,0,1962-01-01,0,98168,47.4973
8,3410,0,1967-01-01,0,98058,47.4497
8,1850,0,1969-01-01,0,98059,47.4702
10,3010,0,1994-01-01,0,98052,47.696
7,1530,0,2003-01-01,0,98053,47.6817
7,1420,1270,1952-01-01,0,98004,47.5831
8,1490,1320,1954-01-01,0,98136,47.5252
7,1240,570,1976-01-01,0,98034,47.7299
7,1560,0,2002-01-01,0,98053,47.687
6,1010,0,1973-01-01,0,98092,47.3006
6,600,400,1924-01-01,0,98109,47.6261
7,990,0,2001-01-01,0,98133,47.7218
5,720,0,1942-01-01,0,98056,47.4965
11,6070,0,2004-01-01,0,98059,47.5306
7,2270,0,1905-01-01,0,98122,47.6051
7,1140,240,2011-01-01,0,98126,47.5462
6,840,420,1959-01-01,1977,98023,47.3274
9,2910,0,1987-01-01,0,98075,47.5859
7,1810,0,1960-01-01,0,98007,47.5953
9,3160,0,1995-01-01,0,98033,47.6699
9,1910,0,2002-01-01,0,98119,47.6544
6,1230,0,1947-01-01,0,98106,47.5352
9,2960,0,2006-01-01,0,98038,47.3603
8,2200,0,1988-01-01,0,98092,47.2626
7,1270,0,1947-01-01,0,98003,47.3347
9,2540,0,1992-01-01,0,98030,47.3866
8,3030,0,1988-01-01,0,98029,47.5747
7,1520,0,1957-01-01,0,98008,47.6054
7,1560,0,1997-01-01,0,98168,47.514
7,970,0,1907-01-01,0,98103,47.6561
9,3570,0,2005-01-01,0,98019,47.7377
6,860,490,1947-01-01,0,98125,47.7098
8,2290,1420,2002-01-01,0,98056,47.5041
7,1430,0,1983-01-01,0,98092,47.3178
6,940,0,1950-01-01,0,98146,47.5006
10,4300,0,2004-01-01,0,98029,47.5557
11,3990,0,2006-01-01,0,98059,47.5305
7,1380,0,1910-01-01,0,98112,47.6261
7,1010,1010,1963-01-01,0,98059,47.5008
6,780,700,1944-01-01,0,98106,47.5175
5,1190,0,1910-01-01,0,98027,47.524
7,1560,990,1959-01-01,0,98056,47.5014
7,1560,990,1959-01-01,0,98056,47.5014
7,1500,0,1953-01-01,0,98125,47.7274
8,1760,1240,1963-01-01,0,98008,47.6191
7,1020,670,1967-01-01,0,98178,47.4945
11,2430,1960,1994-01-01,0,98059,47.5283
7,1560,0,1985-01-01,0,98055,47.4733
8,1690,1250,1977-01-01,0,98155,47.7555
7,990,140,1941-01-01,0,98117,47.6856
6,1020,0,1987-01-01,0,98022,47.2093
6,1310,0,2004-01-01,0,98038,47.3496
9,2570,0,1989-01-01,0,98011,47.7408
8,1010,1010,1942-01-01,0,98115,47.7
5,840,840,1906-01-01,0,98144,47.5965
7,1770,0,1962-01-01,0,98007,47.5916
10,3190,0,1994-01-01,0,98075,47.5862
6,1440,0,1962-01-01,0,98058,47.4517
7,1150,0,1956-01-01,0,98178,47.498
8,1860,0,1994-01-01,0,98029,47.5703
8,2430,0,2003-01-01,0,98155,47.7402
7,1940,0,1906-01-01,0,98109,47.6372
3,670,0,1966-01-01,0,98022,47.2638
7,880,0,1927-01-01,0,98103,47.6868
7,1330,600,1977-01-01,0,98072,47.7407
8,1560,1560,1963-01-01,0,98034,47.7165
8,1830,0,1994-01-01,0,98092,47.3291
10,3230,0,1987-01-01,0,98027,47.4856
6,700,0,1918-01-01,0,98103,47.6846
7,1010,0,1961-01-01,0,98033,47.6703
7,1410,1050,1961-01-01,0,98178,47.5105
8,2230,0,2003-01-01,0,98031,47.3919
7,1570,0,2003-01-01,0,98118,47.5412
7,2390,0,1977-01-01,0,98042,47.3737
10,3020,440,1950-01-01,1998,98115,47.6849
8,1640,760,1987-01-01,0,98034,47.7152
8,2940,0,1966-01-01,0,98034,47.7208
